0 4.25861 0.00127757
1 4.22004 0.0226444
2 4.11396 0.0221467
3 4.07852 0.0219897
4 4.03749 0.0218157
5 3.98782 0.0215513
6 3.92982 0.0212774
7 3.91203 0.0211945
8 3.84203 0.0208353
9 3.79555 0.0206385
10 3.74783 0.0204054
11 3.71175 0.0202034
12 3.66867 0.0199979
13 3.62545 0.0197829
14 3.58235 0.0195898
15 3.56521 0.0194916
16 3.53451 0.0193664
17 3.50541 0.0192441
18 3.4612 0.0190509
19 3.41611 0.0187827
20 3.40534 0.0187221
21 3.37478 0.0185721
22 3.37628 0.0186114
23 3.30928 0.0182943
24 3.29066 0.0182092
25 3.27014 0.0181355
26 3.2749 0.0181093
27 3.23673 0.0179418
28 3.20025 0.0177539
29 3.2007 0.0177693
30 3.18585 0.0176769
31 3.17579 0.0176241
32 3.16738 0.0176008
33 3.14023 0.0174662
34 3.11326 0.0173558
35 3.12599 0.017368
36 3.09744 0.0172692
37 3.05579 0.0170688
38 3.03797 0.0169826
39 3.0351 0.0169786
40 3.01102 0.0168377
41 3.01144 0.0168535
42 2.98577 0.016735
43 3.01105 0.0168613
44 2.98836 0.0167422
45 2.97359 0.0166745
46 2.95575 0.0165965
47 2.94355 0.016544
48 2.95843 0.0165735
49 2.92891 0.016451
50 2.90645 0.0163735
51 2.90873 0.0163552
52 2.90329 0.0163288
53 2.88324 0.0162591
54 2.88063 0.0162208
55 2.8861 0.0162285
56 2.84936 0.0160832
57 2.85024 0.0160626
58 2.86757 0.0161746
59 2.84674 0.0160397
60 2.85363 0.0160929
61 2.83059 0.0159903
62 2.83914 0.0160191
63 2.82447 0.0159461
64 2.83467 0.0160014
65 2.85839 0.0161117
66 2.83043 0.0159698
67 2.81448 0.0159248
68 2.79927 0.0158551
69 2.79472 0.015817
70 2.78839 0.0157916
71 2.7838 0.0157675
72 2.8074 0.0158815
73 2.77045 0.0157007
74 2.80075 0.0158546
75 2.80296 0.0158755
76 2.77343 0.0157215
77 2.75793 0.0156402
78 2.75477 0.0156388
79 2.77444 0.0157022
80 2.75221 0.0156057
81 2.77256 0.0157038
82 2.74564 0.0155726
83 2.76208 0.0156629
84 2.77056 0.0156748
85 2.74685 0.0155899
86 2.75785 0.0156188
87 2.76218 0.015643
88 2.74381 0.0155693
89 2.74852 0.0155695
90 2.75826 0.0156344
91 2.7697 0.0157108
92 2.74357 0.0155631
93 2.71638 0.01543
94 2.76215 0.0156721
95 2.73855 0.0155436
96 2.75169 0.0156024
97 2.76799 0.015703
98 2.72251 0.0154913
99 2.73005 0.0154829
100 2.75154 0.0155889
101 2.75809 0.0156475
102 2.71024 0.0153985
103 2.7361 0.0155546
104 2.7337 0.0155192
105 2.72488 0.0154825
106 2.73664 0.015539
107 2.70997 0.0154226
108 2.74822 0.0155806
109 2.72977 0.0154952
110 2.75254 0.0156037
111 2.71868 0.0154554
112 2.73476 0.0155124
113 2.70177 0.0153582
114 2.70024 0.0153577
115 2.72339 0.0154586
116 2.74267 0.0155563
117 2.70727 0.0154018
118 2.72519 0.0154906
119 2.71164 0.0154331
120 2.72395 0.0154721
121 2.70848 0.0154075
122 2.73159 0.0155118
123 2.73068 0.0155037
124 2.74586 0.0155671
125 2.72498 0.0154832
126 2.73772 0.0155253
127 2.69867 0.0153441
128 2.73344 0.0155279
129 2.71215 0.0154165
130 2.7274 0.0155044
131 2.72193 0.0154731
132 2.71171 0.0153914
133 2.69852 0.0153639
134 2.72464 0.0154774
135 2.73122 0.0154807
136 2.71628 0.0154151
137 2.71565 0.0154447
138 2.7166 0.0154444
139 2.73611 0.0155369
140 2.72644 0.0154695
141 2.70202 0.015366
142 2.69433 0.0153469
143 2.71524 0.0154411
144 2.71655 0.0154497
145 2.7162 0.0154486
146 2.74174 0.015556
147 2.70548 0.0153747
148 2.72137 0.0154703
149 2.70108 0.0153834
