0.420142 1.47667e-05 7.1e-04     1.44342e-07
0.430018 2.2629e-05  7.25e-04    1.67813e-07
0.440022 3.4594e-05  7.4e-04     2.03707e-07
0.449957 5.28574e-05 7.55e-04    2.58601e-07
0.459947 8.08256e-05 7.7e-04     3.42551e-07
0.470197 0.000123755 7.85e-04    4.70938e-07
0.479998 0.000189108 8e-04       6.67282e-07
0.490059 0.000289231 8.15e-04    9.67554e-07
0.499985 0.000442132 8.3e-04     1.42677e-06
0.509907 0.000676388 8.45e-04    2.12905e-06
