0.420142  3.3368e-06  7.1e-04  1.10042e-07
0.430018  4.95836e-06 7.25e-04 1.14824e-07
0.440022  7.30935e-06 7.4e-04  1.21883e-07
0.449957  1.0763e-05  7.55e-04 1.32304e-07
0.459947  1.58847e-05 7.7e-04  1.47686e-07
0.470197  2.35042e-05 7.85e-04 1.70394e-07
0.479998  3.46422e-05 8e-04    2.03914e-07
0.490059  5.11443e-05 8.15e-04 2.53397e-07
0.499985  7.54524e-05 8.3e-04  3.26442e-07
0.509907  0.000111431 8.45e-04 4.3427e-07
